"time","P1X","P1Y"
5.6049349960201645,-0.08745843210821142,0.11787140670708115
5.63810029185460334,-0.07692397624946997,0.10279714242171663
5.67126558768904219,-0.08237174636141765,0.07206667824878947
5.70443088352348103,-0.07757602841572294,0.03952029070521307
5.73759617935791987,-0.06464371358413414,0.00817283264806035
5.77076147519235872,-0.05080343706722072,-0.01805288138027117
5.80392677102679756,-0.03514723717965807,-0.0340351073509603
5.8370920668612364,-0.02522977520514217,-0.06748945657986131
5.87025736269567524,-0.01440435154530166,-0.09582206177994112
5.90342265853011409,-0.00568581905720944,-0.12113981412294803
5.93658795436455293,0.00423164291730647,-0.15459416335184904
5.96975325019899178,0.01596502826247159,-0.17780502452310766
6.00291854603343062,0.03583501049353082,-0.1998169562079426
6.03608384186786946,0.03732490778105356,-0.22121189400855199
6.0692491377023083,0.04273761961097382,-0.2353781966085919
6.10241443353674715,0.05116518429796698,-0.24743760803688351
6.13557972937118599,0.06380653132845672,-0.26552672517932094
6.16874502520562483,0.06591342250020501,-0.26854157803639384
6.20191032104006368,0.07524894887252278,-0.27547924543586426
6.23507561687450252,0.07946273121601936,-0.28150895115001007
6.26824091270894136,0.08338554575841688,-0.27428031594944059
6.30140620854338021,0.08156962238776765,-0.28452380400708298
6.33457150437781905,0.08669136641658885,-0.28543176569240759
6.36773680021225789,0.09152214264431098,-0.27308138646301691
6.40090209604669674,0.08309457795731782,-0.26102197503472529
6.43406739188113558,0.08069671898447047,-0.2447487812629371
6.46723268771557442,0.0773908983262985,-0.2335973315199701
6.50039798355001327,0.07800789221052405,-0.21521724657643361
6.53356327938445211,0.08193070675292157,-0.20798861137586412
6.56672857521889095,0.07292120646373028,-0.16941251811814192
6.5998938710533298,0.06329471229031344,-0.14921650980395621
6.63305916688776864,0.05246928863047293,-0.12088390460387639
6.66622446272220748,0.05308628251469848,-0.10250381966033991
6.69938975855664632,0.04226085885485797,-0.07417121446026009
6.73255505439108517,0.02751262065261994,-0.05306724446074977
6.76572035022552401,0.01458030582103113,-0.02171978640359705
6.79888564605996285,0.00586177333293891,0.00359796593940986
6.8320509418944017,0.00527983773074078,0.03011464776884045
6.86521623772884054,-0.01066732995792093,0.05935521465424487
6.89838153356327938,-0.02661449764658264,0.0885957815396493
6.93154682939771823,-0.03624099181999947,0.10879178985383501
6.96471212523215707,-0.04194467145101879,0.13621643336859021
6.99787742106659591,-0.05157116562443563,0.15641244168277593
7.03104271690103476,-0.05607591576903127,0.17570048831163703
7.0642080127354736,-0.06661037162777273,0.19077475259700155
7.09737330856991244,-0.07532890411586495,0.21609250494000846
7.13053860440435129,-0.07863472477403692,0.22724395468297546
7.16370390023879013,-0.08826121894745375,0.24743996299716118
7.19686919607322897,-0.09156703960562572,0.25859141274012818
7.23003449190766782,-0.0927659690920494,0.26672800962602228
7.26319978774210666,-0.09095004572140017,0.27697149768366466
7.2963650835765455,-0.0846293722061553,0.26792693911244595
7.32953037941098435,-0.09214897520782385,0.28510809456955876
7.36269567524542319,-0.09095004572140017,0.27697149768366466
7.39586097107986203,-0.08372141052083068,0.27304868314126715
7.42902626691430088,-0.08132355154798333,0.25677548936947895
7.46219156274873972,-0.07921666037623504,0.25376063651240605
7.49535685858317856,-0.06868220451749359,0.23868637222704153
7.5285221544176174,-0.06537638385932162,0.22753492248407452
7.56168745025205625,-0.05694881917232846,0.21547551105578291
7.59485274608649509,-0.04732232499891162,0.19527950274159719
7.62801804192093393,-0.04281757485431598,0.17599145611273609
7.66118333775537278,-0.03319108068089914,0.15579544779855038
7.69434863358981162,-0.02236565702105863,0.12746284259847056
7.72751392942425046,-0.02508954207703247,0.11209761051200698
7.76067922525868931,-0.01005033607369538,0.07773529959778136
7.79384452109312815,-0.00554558592909973,0.05844725296892026
7.82700981692756699,0.01040158175956198,0.02920668608351583
7.86017511276200584,0.01007555567643549,-0.00243173977473595
7.89334040859644468,0.03626621142273958,-0.0334882300307896
7.92650570443088352,0.05312134079672591,-0.05760705288737283
7.95967100026532237,0.05370327639892403,-0.08412373471680342
7.99283629609976121,0.06452870005876455,-0.11245633991688323
8.02600159193420005,0.06601859734628729,-0.13385127771749262
8.0591668877686389,0.07775198269145241,-0.15706213888875124
8.09233218360307774,0.07713498880722686,-0.17544222383228773
8.12549747943751658,0.08283866843824618,-0.20286686734704293
8.15866277527195543,0.08734341858284183,-0.22215491397590403
8.19182807110639427,0.08974127755568918,-0.23842810774769223
8.22499336694083311,0.08160468066979508,-0.2396270372341159
8.25815866277527196,0.08371157184154337,-0.24264189009118881
8.2913239586097108,0.08098768678556953,-0.25800712217765239
8.32448925444414964,0.07495798107142372,-0.26222090452114897
8.35765455027858849,0.07405001938609911,-0.26734264854997017
8.39081984611302733,0.0680203136719533,-0.27155643089346675
8.42398514194746617,0.05356304327081433,-0.26371080180867171
8.45715043778190502,0.05566993444256262,-0.26672565466574461
8.49031573361634386,0.05327207546971527,-0.25045246089395642
8.5234810294507827,0.04484451078272211,-0.2383930494656648
8.55664632528522154,0.03521801660930527,-0.21819704115147909
8.58981162111966039,0.0156390021793451,-0.20944345038135944
8.62297691695409923,0.00601250800592827,-0.18924744206717372
8.65614221278853807,0.00059979617600801,-0.17508113946713382
8.68930750862297692,-0.01113358916915712,-0.1518702782958752
8.72247280445741576,-0.01865319217082567,-0.13468912283876239
8.7556381002918546,-0.02947861583066618,-0.10635651763868257
8.78880339612629345,-0.0300605514328643,-0.07983983580925199
8.82196869196073229,-0.04571675132042695,-0.06385760983856285
8.85513398779517113,-0.05022150146502259,-0.04456956320970175
8.88829928362960998,-0.04898751369657149,-0.00780939332262878
8.92146457946404882,-0.06162886072706123,0.01027972381980865
8.95462987529848766,-0.06824050204340517,0.03258262330574265
8.98779517113292651,-0.07815796401792107,0.06603697253464366
9.02096046696736535,-0.084769605334265,0.08833987202057766
9.05412576280180419,-0.08625950262178774,0.10973480982118705
9.08729105863624304,-0.08473454705223758,0.13323663879354474
9.12045635447068188,-0.08201066199626373,0.14860187088000832
9.15362165030512072,-0.08379152708488554,0.183255149595333
9.18678694613955956,-0.07805278917183879,0.20072727285354488
9.21995224197399841,-0.08045064814468614,0.21700046662533307
9.25311753780843725,-0.07863472477403692,0.22724395468297546
9.2862828336428761,-0.07500287803273846,0.24773093079826024
9.31944812947731494,-0.05782172257562565,0.25525053379992879
9.35261342531175378,-0.05179201686147984,0.25946431614342537
9.38577872114619262,-0.04274745829026113,0.26578498965867024
9.41894401698063147,-0.04064056711851284,0.26277013680159733
9.45210931281507031,-0.02948911737554584,0.2660759574597693
9.48527460864950915,-0.02436737334672464,0.26516799577444469
9.518439904483948,-0.0117260263162349,0.24707887863200726
9.55160520031838684,0.00603706474307603,0.22808179980424522
9.58477049615282568,0.01628055280071842,0.226265876433596
9.61793579198726453,0.02020336734311594,0.23349451163416548
9.65110108782170337,0.0367675289160032,0.22263402969229754
9.68426638365614221,0.03825742620352594,0.20123909189168815
9.71743167949058106,0.03793140012039945,0.16960066603343637
9.7505969753250199,0.045451003122068,0.15241951057632356
9.78376227115945874,0.06441302366780261,0.12528583486266742
9.81692756699389759,0.07403951784121945,0.10508982654848171
9.85009286282833643,0.07552941512874219,0.08369488874787232
9.88325815866277527,0.0833399859315098,0.05325539237604421
9.91642345449721412,0.08482988321903254,0.03186045457543482
9.94958875033165296,0.09474734519354844,-0.00159389465346619
9.9827540461660918,0.09111549845224998,-0.02208087076875096
10.0159193420005307,0.09078947236912349,-0.05371929662700274
10.0490846378349695,0.08715762562782504,-0.07420627274228752
10.0822499336694083,0.08141888771477829,-0.09167839600049939
10.1154152295038472,0.0831997528034001,-0.12633167471582408
10.148580525338286,0.06932441800445925,-0.14500272746045963
10.1817458211727249,0.07081431529198199,-0.16639766526106902
10.2149111170071637,0.06296868620718696,-0.18085493566220799
10.2480764128416026,0.0593368394658885,-0.20134191177749276
10.2812417086760414,0.05359810155284176,-0.21881403503570464
10.3144070045104802,0.04575247246804672,-0.23327130543684361
10.3475723003449191,0.03670791389682801,-0.23959197895208848
10.3807375961793579,0.02886228481203297,-0.25404924935322745
10.4139028920137968,0.01560394389731768,-0.25434021715432651
10.4470681878482356,0.00746734701142358,-0.25553914664075019
