time,wx,wy,wz
9.115,0.29,-0.81,-0.18
9.119,0.29,-0.82,-0.16
9.124,0.29,-0.83,-0.14
9.13,0.29,-0.85,-0.1
9.135,0.29,-0.87,-0.09
9.139,0.31,-0.88,-0.06
9.144,0.32,-0.9,-0.03
9.158,0.32,-0.91,-0.01
9.159,0.31,-0.94,0.01
9.162,0.31,-0.95,0.03
9.188,0.31,-0.96,0.06
9.189,0.31,-0.97,0.09
9.189,0.31,-0.97,0.11
9.19,0.31,-0.98,0.11
9.19,0.31,-1,0.14
9.191,0.31,-1.01,0.16
9.195,0.31,-1.02,0.18
9.2,0.31,-1.04,0.21
9.206,0.3,-1.06,0.23
9.21,0.3,-1.07,0.26
9.216,0.3,-1.08,0.29
9.22,0.3,-1.1,0.31
9.225,0.31,-1.11,0.33
9.23,0.29,-1.11,0.34
9.235,0.29,-1.1,0.34
9.241,0.29,-1.1,0.37
9.245,0.29,-1.1,0.37
9.25,0.29,-1.1,0.4
9.256,0.3,-1.1,0.43
9.26,0.3,-1.09,0.46
9.265,0.3,-1.08,0.48
9.271,0.29,-1.08,0.49
9.276,0.27,-1.07,0.51
9.29,0.26,-1.07,0.54
9.291,0.25,-1.07,0.56
9.293,0.24,-1.06,0.59
9.313,0.24,-1.06,0.61
9.314,0.24,-1.06,0.62
9.314,0.24,-1.05,0.63
9.314,0.24,-1.05,0.63
9.316,0.24,-1.06,0.66
9.321,0.23,-1.07,0.68
9.326,0.21,-1.08,0.7
9.331,0.2,-1.09,0.71
9.336,0.19,-1.09,0.73
9.341,0.18,-1.09,0.75
9.346,0.17,-1.08,0.77
9.351,0.17,-1.08,0.78
9.357,0.17,-1.08,0.79
9.362,0.17,-1.07,0.81
9.366,0.17,-1.07,0.82
9.371,0.16,-1.07,0.84
9.378,0.15,-1.07,0.84
9.382,0.15,-1.07,0.87
9.386,0.14,-1.06,0.86
9.392,0.13,-1.06,0.88
9.396,0.12,-1.06,0.9
9.402,0.11,-1.05,0.91
9.407,0.1,-1.04,0.91
9.418,0.09,-1.04,0.92
9.42,0.09,-1.02,0.93
9.425,0.08,-1.01,0.95
9.444,0.08,-1,0.96
9.444,0.06,-0.99,0.97
9.445,0.05,-0.97,0.97
9.446,0.03,-0.97,0.97
9.447,0.03,-0.97,0.98
9.451,0.02,-0.96,0.99
9.459,0.01,-0.95,1
9.461,0.01,-0.93,1
9.467,-0.01,-0.91,1
9.472,-0.02,-0.91,1
9.477,-0.03,-0.91,1.02
9.482,-0.04,-0.9,1.02
9.487,-0.04,-0.89,1.02
9.492,-0.04,-0.87,1.02
9.497,-0.05,-0.87,1.03
9.502,-0.05,-0.86,1.04
9.508,-0.06,-0.86,1.04
9.512,-0.07,-0.84,1.04
9.517,-0.07,-0.84,1.03
9.523,-0.08,-0.83,1.02
9.527,-0.09,-0.82,1.02
9.533,-0.1,-0.79,1.03
9.538,-0.09,-0.78,1.03
9.542,-0.1,-0.76,1.02
9.548,-0.09,-0.75,1.03
9.553,-0.09,-0.73,1.03
9.563,-0.1,-0.72,1.02
9.564,-0.11,-0.69,1.01
9.567,-0.12,-0.67,1
9.589,-0.12,-0.67,1
9.589,-0.12,-0.66,1
9.59,-0.12,-0.64,0.99
9.59,-0.13,-0.63,0.99
9.593,-0.14,-0.61,0.98
9.598,-0.14,-0.6,0.98
9.603,-0.14,-0.58,0.97
9.609,-0.13,-0.57,0.97
9.613,-0.12,-0.54,0.97
9.618,-0.12,-0.53,0.95
9.623,-0.11,-0.52,0.94
9.628,-0.12,-0.51,0.92
9.633,-0.14,-0.5,0.92
9.638,-0.17,-0.47,0.91
9.643,-0.18,-0.47,0.91
9.648,-0.18,-0.46,0.9
9.653,-0.18,-0.45,0.88
9.659,-0.18,-0.43,0.88
9.664,-0.17,-0.41,0.86
9.676,-0.15,-0.4,0.85
9.677,-0.14,-0.39,0.83
9.679,-0.16,-0.4,0.82
9.703,-0.15,-0.37,0.82
9.704,-0.13,-0.3,0.81
9.704,-0.1,-0.26,0.79
9.704,-0.08,-0.24,0.76
9.706,-0.08,-0.21,0.75
9.709,-0.09,-0.21,0.75
9.713,-0.09,-0.17,0.75
9.719,-0.11,-0.12,0.74
9.724,-0.13,-0.1,0.72
9.729,-0.15,-0.11,0.69
9.734,-0.15,-0.11,0.67
9.739,-0.14,-0.11,0.66
9.744,-0.11,-0.09,0.65
9.75,-0.08,-0.07,0.65
9.754,-0.05,-0.06,0.63
9.759,-0.05,-0.07,0.61
9.764,-0.06,-0.04,0.58
9.769,-0.07,0.01,0.56
9.774,-0.07,0.01,0.56
9.779,-0.07,0.07,0.54
9.784,-0.07,0.1,0.52
9.789,-0.08,0.13,0.5
9.794,-0.08,0.15,0.47
9.799,-0.07,0.18,0.46
9.804,-0.06,0.21,0.45
9.81,-0.05,0.2,0.44
9.816,-0.03,0.2,0.41
9.819,-0.02,0.2,0.39
