time,wx,wy,wz
4.469,-0.25,0.77,0.03
4.47,-0.25,0.79,0.05
4.473,-0.25,0.81,0.07
4.486,-0.26,0.83,0.09
4.488,-0.27,0.84,0.11
4.489,-0.29,0.85,0.13
4.489,-0.3,0.85,0.15
4.51,-0.32,0.88,0.17
4.511,-0.34,0.9,0.19
4.512,-0.35,0.93,0.21
4.512,-0.36,0.94,0.23
4.526,-0.37,0.95,0.24
4.527,-0.38,0.96,0.26
4.527,-0.38,0.99,0.29
4.527,-0.37,1.02,0.31
4.545,-0.35,1.07,0.34
4.546,-0.31,1.1,0.37
4.547,-0.26,1.07,0.38
4.547,-0.2,1.06,0.39
4.566,-0.16,1.06,0.41
4.567,-0.13,1.09,0.44
4.568,-0.15,1.17,0.46
4.568,-0.22,1.22,0.48
4.587,-0.31,1.2,0.48
4.588,-0.39,1.13,0.48
4.588,-0.45,1.09,0.5
4.589,-0.49,1.08,0.54
4.59,-0.51,1.11,0.58
4.609,-0.5,1.13,0.6
4.61,-0.46,1.13,0.61
4.61,-0.42,1.13,0.63
4.61,-0.37,1.15,0.64
4.627,-0.33,1.19,0.64
4.63,-0.31,1.24,0.67
4.631,-0.3,1.29,0.7
4.632,-0.31,1.28,0.71
4.647,-0.33,1.26,0.72
4.65,-0.36,1.26,0.75
4.65,-0.39,1.29,0.75
4.651,-0.41,1.32,0.77
4.651,-0.42,1.32,0.8
4.667,-0.42,1.28,0.81
4.668,-0.41,1.25,0.81
4.671,-0.39,1.23,0.83
4.672,-0.37,1.25,0.87
4.688,-0.35,1.28,0.88
4.691,-0.33,1.3,0.89
4.692,-0.31,1.28,0.9
4.692,-0.31,1.28,0.91
4.711,-0.31,1.31,0.91
4.713,-0.32,1.34,0.94
4.713,-0.33,1.36,0.96
4.713,-0.35,1.37,0.97
4.727,-0.35,1.36,0.97
4.728,-0.35,1.34,0.98
4.729,-0.35,1.33,1
4.729,-0.33,1.33,1.01
4.747,-0.32,1.33,1.01
4.75,-0.3,1.32,1.03
4.75,-0.29,1.3,1.04
4.751,-0.27,1.29,1.04
4.752,-0.26,1.29,1.05
4.768,-0.25,1.3,1.07
4.769,-0.26,1.32,1.07
4.769,-0.26,1.33,1.07
4.77,-0.26,1.33,1.08
4.79,-0.27,1.33,1.09
4.791,-0.27,1.33,1.09
4.791,-0.26,1.34,1.1
4.792,-0.25,1.34,1.11
4.816,-0.24,1.33,1.12
4.818,-0.22,1.3,1.11
4.82,-0.21,1.28,1.11
4.821,-0.19,1.27,1.12
4.828,-0.18,1.27,1.12
4.831,-0.18,1.27,1.12
4.833,-0.18,1.26,1.13
4.833,-0.17,1.24,1.13
4.834,-0.17,1.22,1.13
4.848,-0.17,1.23,1.13
4.85,-0.16,1.25,1.12
4.85,-0.15,1.26,1.12
4.85,-0.14,1.25,1.12
4.868,-0.13,1.22,1.14
4.87,-0.11,1.23,1.11
4.871,-0.1,1.25,1.06
4.872,-0.08,1.17,1.07
4.888,-0.09,1.15,1.14
4.891,-0.1,1.18,1.15
4.892,-0.11,1.2,1.12
4.893,-0.12,1.16,1.1
4.91,-0.12,1.11,1.08
4.914,-0.12,1.11,1.06
4.915,-0.1,1.13,1.05
4.915,-0.09,1.13,1.07
4.934,-0.07,1.11,1.08
4.936,-0.05,1.09,1.07
4.936,-0.03,1.06,1.06
4.937,-0.02,1.04,1.05
4.938,-0.03,1.05,1.04
4.948,-0.03,1.07,1.02
4.949,-0.04,1.06,1.01
4.95,-0.04,1.02,1
4.951,-0.05,0.99,0.98
4.969,-0.05,0.98,0.98
4.97,-0.04,0.98,0.98
4.971,-0.04,0.98,0.98
4.971,-0.03,0.97,0.97
4.996,-0.01,0.94,0.95
4.996,0,0.91,0.93
4.997,0,0.9,0.91
4.997,0.01,0.91,0.9
5.035,0.01,0.91,0.89
5.041,0,0.89,0.88
5.041,-0.01,0.86,0.87
5.042,-0.02,0.83,0.86
5.042,-0.02,0.81,0.84
5.042,-0.04,0.8,0.83
5.043,-0.05,0.81,0.82
5.043,-0.05,0.8,0.8
5.044,-0.06,0.77,0.78
5.055,-0.06,0.74,0.76
5.055,-0.06,0.73,0.75
5.056,-0.06,0.72,0.74
5.056,-0.05,0.7,0.72
5.069,-0.03,0.69,0.7
5.07,-0.02,0.67,0.67
5.071,0,0.63,0.64
5.071,0.02,0.61,0.63
5.093,0.03,0.6,0.62
5.095,0.03,0.59,0.6
5.095,0.02,0.56,0.59
5.095,0.01,0.53,0.58
5.13,0,0.48,0.57
5.139,0,0.41,0.54
5.142,0.01,0.35,0.52
5.142,0.03,0.34,0.5
5.142,0.04,0.34,0.47
5.143,0.04,0.32,0.45
5.143,0.04,0.29,0.43
5.143,0.04,0.23,0.41
5.144,0.04,0.18,0.4
5.149,0.03,0.19,0.39
5.149,0.03,0.21,0.38
5.15,0.02,0.24,0.36
5.15,0.02,0.22,0.33
5.17,0.01,0.16,0.3
5.171,0,0.12,0.27
5.171,0,0.12,0.25
5.171,-0.01,0.14,0.24
5.193,-0.02,0.14,0.23
5.195,-0.02,0.11,0.21
5.195,-0.02,0.05,0.19
5.195,-0.02,-0.01,0.15
5.213,-0.02,-0.02,0.14
5.213,-0.01,-0.01,0.12
5.214,-0.01,-0.01,0.1
5.214,-0.01,-0.04,0.08
5.25,-0.01,-0.1,0.06
5.251,-0.01,-0.15,0.04
5.258,-0.01,-0.17,0.02
5.259,-0.01,-0.17,0
5.26,-0.02,-0.17,-0.02
5.26,-0.02,-0.19,-0.04
5.26,-0.03,-0.23,-0.07
5.261,-0.04,-0.27,-0.09
5.261,-0.04,-0.28,-0.11
5.274,-0.05,-0.28,-0.12
5.276,-0.05,-0.28,-0.14
5.278,-0.06,-0.31,-0.16
5.278,-0.06,-0.35,-0.19
5.296,-0.06,-0.38,-0.21
5.297,-0.07,-0.4,-0.23
5.298,-0.06,-0.41,-0.24
5.298,-0.06,-0.42,-0.26
5.298,-0.06,-0.45,-0.28
5.314,-0.06,-0.49,-0.31
5.314,-0.06,-0.52,-0.33
5.315,-0.05,-0.53,-0.35
5.315,-0.05,-0.53,-0.37
5.351,-0.04,-0.54,-0.39
5.355,-0.05,-0.56,-0.41
5.359,-0.05,-0.59,-0.43
5.36,-0.05,-0.62,-0.45
5.361,-0.06,-0.64,-0.47
5.361,-0.07,-0.64,-0.48
5.361,-0.07,-0.65,-0.5
5.362,-0.07,-0.67,-0.52
5.374,-0.08,-0.7,-0.54
5.375,-0.07,-0.73,-0.56
5.376,-0.07,-0.75,-0.58
5.376,-0.06,-0.75,-0.6
5.397,-0.05,-0.77,-0.61
5.398,-0.04,-0.79,-0.63
5.398,-0.04,-0.82,-0.65
5.399,-0.04,-0.84,-0.67
5.415,-0.04,-0.85,-0.69
5.415,-0.04,-0.86,-0.7
5.416,-0.05,-0.87,-0.72
5.416,-0.05,-0.89,-0.74
5.416,-0.05,-0.92,-0.76
5.452,-0.05,-0.95,-0.77
5.453,-0.04,-0.96,-0.79
5.454,-0.03,-0.97,-0.8
5.454,-0.03,-0.98,-0.82
5.454,-0.02,-1,-0.83
5.455,-0.01,-1.03,-0.85
5.455,-0.01,-1.06,-0.86
5.455,-0.01,-1.07,-0.88
5.472,-0.01,-1.08,-0.91
5.472,0,-1.09,-0.92
5.473,0,-1.09,-0.93
5.473,0,-1.11,-0.94
5.473,0.01,-1.15,-0.94
5.517,0.02,-1.16,-0.95
5.522,0.02,-1.16,-0.97
5.522,0.03,-1.16,-0.99
5.523,0.04,-1.14,-1.01
5.523,0.04,-1.14,-1.02
5.523,0.05,-1.15,-1.03
5.524,0.05,-1.17,-1.03
5.524,0.05,-1.18,-1.04
5.531,0.04,-1.17,-1.04
5.531,0.04,-1.17,-1.05
5.531,0.04,-1.17,-1.06
5.532,0.04,-1.18,-1.07
5.55,0.04,-1.19,-1.09
5.552,0.05,-1.19,-1.09
5.552,0.06,-1.19,-1.1
5.553,0.07,-1.2,-1.1
5.575,0.08,-1.21,-1.11
5.577,0.09,-1.23,-1.11
5.577,0.1,-1.24,-1.12
5.577,0.11,-1.25,-1.13
5.598,0.12,-1.26,-1.13
5.599,0.13,-1.26,-1.13
5.6,0.13,-1.25,-1.14
5.6,0.15,-1.26,-1.14
5.6,0.15,-1.27,-1.15
5.615,0.16,-1.27,-1.15
5.615,0.17,-1.28,-1.15
5.616,0.17,-1.29,-1.15
5.616,0.18,-1.29,-1.15
5.651,0.19,-1.29,-1.15
5.653,0.19,-1.3,-1.15
5.653,0.2,-1.3,-1.15
5.653,0.21,-1.3,-1.15
5.656,0.22,-1.3,-1.15
5.657,0.23,-1.31,-1.15
5.657,0.23,-1.31,-1.15
5.657,0.24,-1.31,-1.14
5.658,0.25,-1.31,-1.13
5.674,0.25,-1.31,-1.13
5.675,0.26,-1.31,-1.13
5.675,0.26,-1.3,-1.12
5.676,0.26,-1.31,-1.11
5.698,0.27,-1.3,-1.1
5.7,0.27,-1.29,-1.09
5.7,0.27,-1.28,-1.08
5.7,0.27,-1.26,-1.08
5.716,0.27,-1.25,-1.07
5.717,0.27,-1.24,-1.07
5.717,0.26,-1.22,-1.06
5.717,0.27,-1.2,-1.05
5.75,0.27,-1.19,-1.03
5.755,0.27,-1.19,-1.03
5.756,0.28,-1.19,-1.01
5.756,0.29,-1.2,-1.01
5.756,0.3,-1.2,-0.99
5.756,0.31,-1.2,-0.98
5.757,0.31,-1.2,-0.97
5.757,0.32,-1.2,-0.96
5.757,0.32,-1.2,-0.94
5.774,0.32,-1.19,-0.93
5.775,0.32,-1.16,-0.92
5.776,0.31,-1.15,-0.9
5.776,0.31,-1.13,-0.89
5.799,0.31,-1.13,-0.88
5.8,0.31,-1.11,-0.87
5.8,0.32,-1.1,-0.85
5.801,0.32,-1.09,-0.83
5.816,0.32,-1.08,-0.81
5.817,0.33,-1.07,-0.8
5.817,0.33,-1.06,-0.78
5.817,0.32,-1.05,-0.77
5.861,0.32,-1.03,-0.76
5.865,0.32,-1.02,-0.74
5.866,0.32,-1.02,-0.72
5.866,0.31,-1.01,-0.7
5.866,0.32,-1,-0.68
5.866,0.31,-0.98,-0.66
5.867,0.31,-0.96,-0.65
5.867,0.32,-0.95,-0.63
5.872,0.32,-0.94,-0.61
5.876,0.32,-0.93,-0.6
5.876,0.31,-0.92,-0.58
5.876,0.31,-0.9,-0.56
5.876,0.31,-0.88,-0.54
5.893,0.3,-0.87,-0.52
5.894,0.29,-0.85,-0.5
5.895,0.28,-0.83,-0.48
5.895,0.28,-0.82,-0.46
5.913,0.27,-0.81,-0.45
5.913,0.26,-0.79,-0.43
5.914,0.24,-0.77,-0.41
5.914,0.23,-0.75,-0.39
5.933,0.22,-0.74,-0.37
5.934,0.21,-0.73,-0.35
5.935,0.2,-0.72,-0.33
5.936,0.19,-0.7,-0.31
5.936,0.19,-0.68,-0.29
5.953,0.18,-0.66,-0.27
5.954,0.17,-0.65,-0.26
5.954,0.15,-0.64,-0.24
5.954,0.14,-0.62,-0.22
5.974,0.13,-0.61,-0.19
5.975,0.14,-0.59,-0.17
5.976,0.17,-0.57,-0.15
5.976,0.21,-0.54,-0.12
5.994,0.24,-0.52,-0.11
5.997,0.27,-0.5,-0.09
5.997,0.28,-0.48,-0.08
5.997,0.28,-0.45,-0.05
6.014,0.25,-0.43,-0.02
6.016,0.2,-0.45,-0.01
6.016,0.15,-0.47,0
6.016,0.1,-0.42,0.02
6.037,0.06,-0.36,0.04
6.038,0.04,-0.33,0.07
6.039,0.03,-0.31,0.09
6.039,0.04,-0.29,0.11
6.039,0.07,-0.27,0.12
6.053,0.1,-0.22,0.15
6.054,0.13,-0.17,0.17
6.055,0.14,-0.14,0.18
6.055,0.14,-0.14,0.2
6.073,0.12,-0.15,0.22
6.076,0.09,-0.16,0.24
6.076,0.06,-0.14,0.26
6.076,0.02,-0.12,0.28
6.095,-0.01,-0.1,0.3
6.098,-0.03,-0.08,0.31
6.1,-0.06,-0.07,0.32
6.101,-0.07,-0.05,0.34
6.122,-0.07,-0.01,0.36
6.123,-0.05,0.02,0.38
6.124,-0.03,0.06,0.41
6.126,-0.01,0.08,0.43
6.151,0,0.1,0.44
6.152,0.01,0.12,0.45
6.153,0,0.14,0.46
6.153,-0.02,0.17,0.48
6.154,-0.05,0.18,0.5
6.154,-0.07,0.19,0.52
6.154,-0.1,0.19,0.54
6.155,-0.12,0.2,0.56
6.155,-0.14,0.22,0.57
6.174,-0.14,0.25,0.58
6.174,-0.14,0.28,0.59
6.175,-0.13,0.3,0.61
6.176,-0.12,0.33,0.63
6.193,-0.1,0.35,0.65
6.196,-0.09,0.38,0.67
6.196,-0.09,0.41,0.68
6.196,-0.1,0.43,0.69
6.214,-0.12,0.45,0.7
6.216,-0.14,0.46,0.71
6.217,-0.15,0.47,0.73
6.217,-0.17,0.48,0.75
6.238,-0.18,0.5,0.76
6.24,-0.19,0.51,0.78
6.24,-0.19,0.53,0.79
6.24,-0.19,0.54,0.8
6.241,-0.18,0.57,0.81
6.254,-0.17,0.59,0.82
6.255,-0.16,0.62,0.84
6.255,-0.15,0.64,0.85
6.256,-0.16,0.66,0.86
6.275,-0.16,0.69,0.87
6.277,-0.17,0.7,0.89
6.278,-0.19,0.71,0.89
6.278,-0.2,0.72,0.9
6.295,-0.21,0.73,0.91
6.296,-0.22,0.76,0.93
6.296,-0.22,0.79,0.94
6.296,-0.22,0.81,0.95
6.315,-0.22,0.82,0.95
6.318,-0.23,0.83,0.96
6.319,-0.22,0.85,0.97
6.32,-0.23,0.88,0.98
6.32,-0.23,0.9,0.99
6.343,-0.21,0.93,0.99
6.345,-0.17,0.97,1.01
6.345,-0.11,0.97,1.02
6.345,-0.04,0.95,1.03
6.356,0.01,0.96,1.02
6.357,0.03,1,1.03
6.358,0,1.05,1.04
6.358,-0.06,1.07,1.03
6.374,-0.13,1.01,1.02
6.375,-0.21,0.96,1.02
6.376,-0.28,0.94,1.04
6.376,-0.32,0.94,1.07
6.395,-0.32,0.98,1.07
6.397,-0.3,1.02,1.07
6.397,-0.25,1.04,1.07
6.397,-0.2,1.07,1.06
6.398,-0.13,1.09,1.05
6.42,-0.09,1.12,1.05
6.421,-0.05,1.15,1.05
6.421,-0.03,1.2,1.07
6.422,-0.04,1.19,1.08
6.47,-0.06,1.14,1.07
6.471,-0.09,1.13,1.06
6.472,-0.13,1.16,1.04
6.472,-0.15,1.2,1.04
6.473,-0.18,1.19,1.06
6.473,-0.18,1.15,1.05
6.484,-0.17,1.13,1.04
6.486,-0.14,1.13,1.05
6.487,-0.1,1.16,1.05
6.487,-0.05,1.21,1.04
6.488,-0.01,1.25,1.03
6.488,0.01,1.25,1.01
6.503,0.02,1.25,1.01
6.505,0,1.25,1
6.505,-0.02,1.27,1
6.505,-0.04,1.27,1
6.515,-0.07,1.27,0.99
6.516,-0.09,1.26,0.98
6.517,-0.09,1.25,0.97
6.518,-0.09,1.23,0.96
6.518,-0.08,1.22,0.95
6.534,-0.04,1.24,0.94
6.536,-0.01,1.26,0.93
6.537,0.03,1.25,0.93
6.537,0.06,1.25,0.91
6.561,0.07,1.26,0.9
6.565,0.07,1.28,0.88
6.565,0.06,1.3,0.87
6.566,0.03,1.31,0.86
6.576,0.01,1.3,0.84
6.577,-0.01,1.28,0.83
6.577,-0.03,1.27,0.82
6.578,-0.02,1.27,0.81
6.596,-0.01,1.27,0.8
6.597,0.02,1.27,0.79
6.598,0.05,1.26,0.77
6.598,0.08,1.25,0.75
6.599,0.11,1.25,0.73
6.618,0.12,1.25,0.72
6.619,0.12,1.25,0.7
6.62,0.11,1.25,0.69
6.62,0.09,1.23,0.67
6.656,0.08,1.23,0.66
6.677,0.07,1.24,0.63
6.677,0.06,1.24,0.61
6.678,0.07,1.25,0.59
6.678,0.08,1.24,0.57
6.679,0.1,1.2,0.56
6.688,0.12,1.19,0.56
6.688,0.12,1.19,0.55
6.688,0.13,1.19,0.52
6.689,0.13,1.2,0.49
6.709,0.12,1.18,0.47
6.71,0.11,1.16,0.44
6.71,0.1,1.15,0.42
6.711,0.1,1.15,0.42
6.723,0.09,1.13,0.4
6.724,0.1,1.13,0.39
6.724,0.1,1.12,0.37
6.725,0.11,1.1,0.34
6.725,0.12,1.1,0.32
6.725,0.13,1.1,0.3
6.725,0.13,1.09,0.27
6.739,0.13,1.07,0.26
6.741,0.13,1.05,0.25
6.741,0.13,1.03,0.23
6.741,0.12,1.02,0.21
6.757,0.11,1.02,0.19
6.758,0.11,1.01,0.17
6.758,0.1,1.01,0.14
6.759,0.1,0.99,0.12
6.777,0.1,0.98,0.11
6.778,0.1,0.97,0.09
6.778,0.1,0.96,0.07
6.779,0.09,0.95,0.05
6.779,0.09,0.94,0.02
6.797,0.09,0.93,0
6.798,0.09,0.91,-0.02
6.798,0.08,0.9,-0.03
6.799,0.08,0.88,-0.05
6.817,0.08,0.87,-0.06
6.819,0.08,0.86,-0.07
6.819,0.07,0.84,-0.09
6.819,0.06,0.82,-0.11
6.837,0.06,0.8,-0.13
6.839,0.04,0.79,-0.16
6.839,0.03,0.79,-0.17
6.839,0.02,0.76,-0.19
6.862,0.01,0.74,-0.21
6.863,0.01,0.72,-0.23
6.864,0,0.71,-0.24
6.864,0,0.7,-0.26
6.877,0.01,0.69,-0.28
6.878,0.01,0.67,-0.3
6.878,0.02,0.64,-0.32
6.878,0.04,0.62,-0.35
6.879,0.05,0.6,-0.37
6.898,0.06,0.58,-0.39
6.899,0.07,0.57,-0.4
6.899,0.07,0.55,-0.41
6.9,0.06,0.52,-0.42
6.92,0.05,0.48,-0.43
6.921,0.03,0.44,-0.45
6.922,0.03,0.39,-0.47
6.922,0.04,0.34,-0.5
6.942,0.05,0.31,-0.51
6.943,0.07,0.3,-0.52
6.943,0.08,0.27,-0.54
6.943,0.09,0.23,-0.55
6.978,0.09,0.19,-0.56
6.986,0.09,0.18,-0.58
6.987,0.09,0.19,-0.59
6.987,0.08,0.21,-0.6
6.987,0.07,0.2,-0.62
6.988,0.04,0.17,-0.64
6.988,0.03,0.12,-0.65
6.992,0.01,0.1,-0.67
6.993,0,0.11,-0.67
6.999,0,0.12,-0.68
6.999,0.01,0.11,-0.69
7,0.02,0.07,-0.71
7,0.03,0.01,-0.73
7.017,0.04,-0.02,-0.74
7.019,0.05,-0.03,-0.75
7.019,0.06,-0.03,-0.75
7.023,0.06,-0.05,-0.76
7.043,0.06,-0.1,-0.77
7.044,0.06,-0.14,-0.78
7.044,0.04,-0.17,-0.8
7.045,0.04,-0.18,-0.81
7.076,0.04,-0.18,-0.81
7.077,0.04,-0.18,-0.82
7.078,0.04,-0.21,-0.83
7.078,0.05,-0.25,-0.84
7.079,0.05,-0.27,-0.85
7.079,0.05,-0.27,-0.86
7.079,0.06,-0.27,-0.86
7.08,0.06,-0.29,-0.87
7.08,0.06,-0.32,-0.88
7.098,0.06,-0.37,-0.89
7.099,0.06,-0.4,-0.89
7.099,0.06,-0.42,-0.89
7.1,0.07,-0.43,-0.9
7.118,0.07,-0.44,-0.9
7.122,0.08,-0.47,-0.91
7.123,0.09,-0.5,-0.92
7.123,0.09,-0.52,-0.92
7.138,0.1,-0.52,-0.92
7.14,0.1,-0.52,-0.92
7.141,0.1,-0.54,-0.93
7.141,0.1,-0.56,-0.93
7.159,0.09,-0.59,-0.93
7.16,0.09,-0.61,-0.93
7.16,0.09,-0.62,-0.94
7.16,0.1,-0.64,-0.94
7.179,0.11,-0.66,-0.94
7.18,0.12,-0.69,-0.94
7.18,0.13,-0.72,-0.94
7.18,0.15,-0.74,-0.94
7.181,0.15,-0.75,-0.94
7.198,0.16,-0.76,-0.94
7.2,0.16,-0.77,-0.94
7.2,0.16,-0.79,-0.94
7.2,0.16,-0.81,-0.94
7.219,0.15,-0.83,-0.93
7.221,0.16,-0.84,-0.93
7.222,0.16,-0.85,-0.92
7.222,0.17,-0.87,-0.92
7.24,0.18,-0.89,-0.92
7.241,0.19,-0.91,-0.92
7.242,0.2,-0.93,-0.91
7.242,0.21,-0.94,-0.9
7.242,0.22,-0.95,-0.9
7.263,0.22,-0.97,-0.9
7.265,0.23,-0.99,-0.89
7.266,0.23,-1.01,-0.88
7.266,0.23,-1.03,-0.88
7.279,0.23,-1.04,-0.87
7.281,0.23,-1.06,-0.86
7.282,0.23,-1.08,-0.85
7.282,0.24,-1.1,-0.85
7.299,0.25,-1.12,-0.84
7.3,0.26,-1.14,-0.83
7.302,0.26,-1.15,-0.81
7.302,0.27,-1.16,-0.81
7.319,0.28,-1.16,-0.81
7.32,0.28,-1.16,-0.81
7.32,0.29,-1.16,-0.79
7.321,0.29,-1.16,-0.78
7.344,0.3,-1.17,-0.76
7.345,0.3,-1.18,-0.75
7.346,0.31,-1.18,-0.73
7.346,0.32,-1.18,-0.72
7.346,0.32,-1.18,-0.71
7.382,0.33,-1.18,-0.7
7.386,0.32,-1.18,-0.68
7.386,0.32,-1.18,-0.67
7.387,0.32,-1.19,-0.65
7.387,0.32,-1.19,-0.64
7.387,0.33,-1.19,-0.62
7.388,0.33,-1.2,-0.6
7.388,0.34,-1.2,-0.59
7.402,0.34,-1.22,-0.58
7.402,0.35,-1.23,-0.57
7.402,0.37,-1.23,-0.55
7.403,0.38,-1.23,-0.53
7.42,0.38,-1.24,-0.51
7.421,0.38,-1.24,-0.49
7.421,0.38,-1.25,-0.48
7.422,0.38,-1.25,-0.47
7.422,0.38,-1.25,-0.45
7.442,0.37,-1.25,-0.44
7.443,0.37,-1.25,-0.42
7.443,0.38,-1.27,-0.4
7.443,0.39,-1.28,-0.38
7.479,0.39,-1.27,-0.36
7.485,0.4,-1.28,-0.35
7.485,0.4,-1.28,-0.33
7.485,0.41,-1.27,-0.32
7.49,0.41,-1.28,-0.3
7.491,0.41,-1.29,-0.28
7.491,0.41,-1.29,-0.26
7.492,0.41,-1.28,-0.24
7.5,0.41,-1.28,-0.21
7.501,0.4,-1.27,-0.19
7.502,0.39,-1.26,-0.17
7.502,0.38,-1.26,-0.15
7.521,0.38,-1.25,-0.14
7.523,0.37,-1.23,-0.12
7.524,0.37,-1.21,-0.11
7.524,0.37,-1.19,-0.08
7.524,0.36,-1.19,-0.06
7.544,0.36,-1.18,-0.04
7.546,0.36,-1.17,-0.02
7.546,0.37,-1.16,0
7.546,0.36,-1.15,0.01
7.565,0.36,-1.15,0.02
7.566,0.36,-1.16,0.04
7.567,0.36,-1.16,0.06
7.567,0.36,-1.16,0.09
7.582,0.35,-1.16,0.11
7.583,0.34,-1.15,0.12
7.583,0.33,-1.14,0.14
7.584,0.32,-1.12,0.15
7.584,0.32,-1.11,0.17
7.603,0.31,-1.1,0.19
7.604,0.31,-1.09,0.21
7.604,0.3,-1.08,0.22
7.605,0.31,-1.07,0.24
7.622,0.3,-1.06,0.26
7.625,0.29,-1.03,0.27
7.631,0.29,-1.02,0.29
7.631,0.28,-1.01,0.31
7.645,0.27,-1,0.33
7.647,0.26,-1,0.34
7.647,0.25,-0.98,0.36
7.647,0.24,-0.96,0.37
7.68,0.23,-0.95,0.39
7.688,0.23,-0.94,0.4
7.688,0.22,-0.93,0.41
7.688,0.22,-0.92,0.43
7.689,0.22,-0.9,0.45
7.689,0.21,-0.88,0.46
7.694,0.21,-0.86,0.48
7.694,0.2,-0.86,0.49
7.694,0.2,-0.85,0.5
7.704,0.19,-0.84,0.51
7.704,0.17,-0.82,0.52
7.704,0.17,-0.79,0.54
7.705,0.15,-0.77,0.55
7.723,0.14,-0.76,0.57
7.725,0.13,-0.76,0.58
7.725,0.13,-0.75,0.59
7.725,0.12,-0.72,0.6
7.745,0.11,-0.69,0.61
7.745,0.1,-0.66,0.62
7.746,0.09,-0.65,0.63
7.746,0.08,-0.65,0.64
7.781,0.08,-0.64,0.65
7.786,0.07,-0.63,0.66
7.786,0.06,-0.6,0.68
7.786,0.05,-0.58,0.68
7.787,0.05,-0.56,0.69
7.787,0.04,-0.55,0.69
7.787,0.04,-0.54,0.7
7.787,0.04,-0.53,0.71
7.788,0.05,-0.51,0.72
7.806,0.08,-0.49,0.74
7.807,0.11,-0.46,0.76
7.807,0.12,-0.47,0.77
7.807,0.13,-0.47,0.76
7.829,0.12,-0.42,0.75
7.831,0.1,-0.36,0.76
7.831,0.08,-0.32,0.76
7.831,0.05,-0.29,0.78
7.847,0.01,-0.26,0.79
7.848,-0.02,-0.25,0.8
7.848,-0.04,-0.22,0.81
7.848,-0.05,-0.18,0.81
7.884,-0.05,-0.16,0.8
7.886,-0.06,-0.16,0.8
7.892,-0.05,-0.18,0.8
7.894,-0.04,-0.19,0.8
7.894,-0.04,-0.15,0.82
7.894,-0.02,-0.1,0.84
7.895,0,-0.07,0.85
7.895,0.02,-0.07,0.84
7.895,0.04,-0.09,0.83
7.906,0.05,-0.09,0.82
7.908,0.04,-0.03,0.82
7.908,0.02,0.05,0.84
7.908,0,0.1,0.84
7.93,-0.03,0.12,0.85
7.931,-0.05,0.11,0.84
7.932,-0.07,0.11,0.84
7.932,-0.08,0.15,0.84
7.947,-0.08,0.19,0.84
7.948,-0.07,0.21,0.83
7.948,-0.06,0.19,0.83
7.949,-0.06,0.17,0.83
7.949,-0.05,0.18,0.83
7.984,-0.04,0.21,0.84
7.985,-0.03,0.25,0.84
7.985,-0.02,0.28,0.83
7.986,-0.01,0.3,0.82
7.986,0,0.31,0.81
7.986,-0.01,0.36,0.82
7.99,-0.01,0.42,0.81
7.994,-0.02,0.46,0.81
8.006,-0.03,0.47,0.81
8.007,-0.04,0.47,0.8
8.008,-0.06,0.46,0.79
8.008,-0.05,0.47,0.79
8.031,-0.05,0.49,0.79
8.032,-0.04,0.52,0.78
8.032,-0.03,0.54,0.77
8.033,-0.02,0.56,0.76
8.049,-0.01,0.57,0.76
8.049,-0.01,0.57,0.75
8.05,-0.01,0.59,0.75
8.05,-0.02,0.61,0.74
8.05,-0.02,0.63,0.73
8.084,-0.03,0.66,0.73
8.09,-0.02,0.69,0.72
8.09,-0.02,0.72,0.71
8.091,-0.02,0.74,0.69
8.091,-0.01,0.78,0.68
8.091,0,0.8,0.68
8.092,0.01,0.81,0.67
8.092,0.03,0.8,0.66
8.104,0.04,0.8,0.65
8.106,0.06,0.83,0.64
8.106,0.07,0.87,0.63
8.107,0.07,0.9,0.62
8.123,0.07,0.92,0.61
8.125,0.06,0.91,0.59
8.125,0.04,0.91,0.58
8.125,0.03,0.93,0.57
8.147,0.03,0.97,0.57
8.148,0.02,1,0.56
8.148,0.02,1.01,0.54
8.148,0.04,1.01,0.52
8.149,0.06,1.01,0.5
8.184,0.06,1.04,0.49
8.192,0.06,1.09,0.47
8.192,0.05,1.16,0.46
8.193,0.03,1.16,0.45
8.193,0.03,1.08,0.44
8.193,0.02,1.02,0.42
8.193,0.03,1,0.4
8.194,0.06,1.01,0.39
8.207,0.09,1.06,0.38
8.207,0.13,1.1,0.37
8.208,0.14,1.12,0.35
8.208,0.15,1.1,0.32
8.208,0.16,1.1,0.3
8.226,0.15,1.17,0.29
8.227,0.13,1.22,0.29
8.228,0.1,1.24,0.27
8.228,0.06,1.24,0.25
8.248,0.04,1.22,0.22
8.248,0.02,1.23,0.21
8.249,0.02,1.25,0.2
8.249,0.04,1.26,0.18
8.285,0.08,1.23,0.16
8.291,0.12,1.2,0.14
8.291,0.16,1.18,0.12
8.291,0.19,1.19,0.11
8.291,0.21,1.22,0.09
8.292,0.2,1.23,0.08
8.292,0.19,1.24,0.05
8.292,0.16,1.24,0.03
8.305,0.12,1.25,0.02
8.307,0.1,1.27,0.01
8.308,0.07,1.3,-0.01
8.308,0.05,1.33,-0.03
8.326,0.05,1.33,-0.05
8.328,0.06,1.31,-0.07
8.328,0.08,1.29,-0.09
8.328,0.11,1.28,-0.1
8.328,0.13,1.29,-0.11
8.349,0.14,1.29,-0.13
8.35,0.15,1.27,-0.15
