time,wx,wy,wz
6.273,-0.15,-0.54,-0.46
6.275,-0.15,-0.54,-0.46
6.28,-0.15,-0.57,-0.48
6.294,-0.15,-0.6,-0.5
6.294,-0.15,-0.63,-0.52
6.295,-0.14,-0.66,-0.55
6.303,-0.14,-0.7,-0.57
6.306,-0.14,-0.72,-0.58
6.311,-0.15,-0.74,-0.61
6.316,-0.16,-0.76,-0.63
6.321,-0.16,-0.77,-0.65
6.326,-0.16,-0.77,-0.68
6.331,-0.17,-0.78,-0.69
6.336,-0.17,-0.79,-0.71
6.341,-0.17,-0.79,-0.71
6.347,-0.17,-0.81,-0.73
6.351,-0.17,-0.83,-0.74
6.356,-0.17,-0.85,-0.76
6.361,-0.16,-0.87,-0.78
6.367,-0.16,-0.9,-0.8
6.371,-0.16,-0.92,-0.81
6.376,-0.16,-0.95,-0.83
6.383,-0.16,-0.97,-0.85
6.387,-0.17,-0.96,-0.86
6.391,-0.18,-0.96,-0.88
6.407,-0.2,-0.99,-0.89
6.408,-0.21,-1.03,-0.91
6.408,-0.21,-1.03,-0.92
6.417,-0.19,-1.05,-0.92
6.417,-0.19,-1.05,-0.94
6.421,-0.16,-1.06,-0.95
6.427,-0.13,-1.08,-0.97
6.431,-0.11,-1.1,-0.98
6.437,-0.11,-1.13,-1
6.442,-0.12,-1.13,-1
6.447,-0.12,-1.17,-1.02
6.452,-0.12,-1.25,-1.04
6.456,-0.11,-1.23,-1.05
6.462,-0.1,-1.11,-1.04
6.467,-0.09,-1.07,-1.03
6.472,-0.08,-1.07,-1.05
6.477,-0.09,-1.06,-1.05
6.482,-0.09,-1.08,-1.08
6.488,-0.09,-1.1,-1.09
6.492,-0.09,-1.09,-1.07
6.497,-0.08,-1.11,-1.07
6.502,-0.08,-1.18,-1.09
6.512,-0.06,-1.24,-1.1
6.513,-0.04,-1.28,-1.1
6.517,-0.03,-1.26,-1.11
6.522,-0.04,-1.25,-1.12
6.534,-0.04,-1.25,-1.12
6.535,-0.06,-1.23,-1.1
6.537,-0.05,-1.19,-1.11
6.544,-0.03,-1.19,-1.11
6.548,-0.03,-1.16,-1.12
6.552,0,-1.16,-1.13
6.557,0.02,-1.16,-1.12
6.563,0.05,-1.16,-1.11
6.568,0.06,-1.17,-1.1
6.573,0.06,-1.21,-1.1
6.577,0.06,-1.24,-1.12
6.582,0.05,-1.26,-1.11
6.589,0.03,-1.27,-1.11
6.593,0.03,-1.27,-1.09
6.598,0.04,-1.25,-1.09
6.603,0.07,-1.21,-1.07
6.608,0.08,-1.21,-1.07
6.613,0.08,-1.2,-1.07
6.618,0.11,-1.21,-1.08
6.623,0.13,-1.18,-1.07
6.628,0.14,-1.16,-1.05
6.633,0.14,-1.16,-1.02
6.643,0.13,-1.16,-1.01
6.645,0.12,-1.16,-1.01
6.649,0.13,-1.15,-1.01
6.668,0.13,-1.16,-1
6.668,0.16,-1.17,-0.97
6.669,0.18,-1.17,-0.95
6.669,0.17,-1.17,-0.94
6.676,0.17,-1.17,-0.94
6.678,0.17,-1.15,-0.93
6.683,0.17,-1.13,-0.93
6.689,0.17,-1.14,-0.92
6.693,0.17,-1.13,-0.9
6.698,0.18,-1.12,-0.87
6.703,0.18,-1.11,-0.86
6.709,0.18,-1.1,-0.84
6.713,0.2,-1.1,-0.82
6.719,0.21,-1.08,-0.8
6.724,0.21,-1.07,-0.78
6.729,0.21,-1.05,-0.76
6.735,0.21,-1.04,-0.75
6.739,0.21,-1.04,-0.73
6.744,0.21,-1.04,-0.73
6.749,0.21,-1.03,-0.7
6.754,0.21,-1.01,-0.68
6.759,0.22,-1,-0.65
6.764,0.21,-0.99,-0.64
6.772,0.22,-0.98,-0.62
6.775,0.22,-0.97,-0.61
6.779,0.23,-0.95,-0.59
6.794,0.22,-0.93,-0.56
6.794,0.23,-0.92,-0.54
6.795,0.22,-0.92,-0.52
6.802,0.23,-0.91,-0.5
6.805,0.23,-0.91,-0.47
6.81,0.23,-0.89,-0.47
6.814,0.23,-0.88,-0.44
6.82,0.25,-0.87,-0.43
6.824,0.25,-0.88,-0.4
6.83,0.25,-0.86,-0.38
6.834,0.26,-0.85,-0.35
6.839,0.26,-0.84,-0.33
6.844,0.25,-0.82,-0.3
6.85,0.25,-0.81,-0.26
6.854,0.23,-0.81,-0.23
6.859,0.21,-0.79,-0.21
6.865,0.18,-0.77,-0.19
6.87,0.13,-0.74,-0.18
6.874,0.09,-0.74,-0.18
6.881,0.09,-0.72,-0.17
6.885,0.06,-0.63,-0.16
6.89,0.03,-0.53,-0.12
6.894,-0.01,-0.58,-0.07
6.9,-0.03,-0.61,-0.04
6.905,-0.05,-0.5,-0.03
6.911,-0.02,-0.41,-0.01
6.92,0.07,-0.35,0.01
6.921,0.19,-0.37,0.03
6.925,0.29,-0.39,0.05
6.962,0.33,-0.34,0.07
6.962,0.32,-0.33,0.12
6.963,0.3,-0.33,0.12
6.963,0.3,-0.3,0.15
6.963,0.26,-0.25,0.18
6.963,0.19,-0.19,0.18
6.964,0.14,-0.18,0.18
6.965,0.09,-0.22,0.2
6.97,0.03,-0.26,0.25
6.975,0.01,-0.22,0.29
6.981,0.02,-0.16,0.3
6.986,0.05,-0.16,0.3
6.991,0.08,-0.19,0.31
6.996,0.09,-0.19,0.34
7.001,0.08,-0.14,0.38
7.006,0.04,-0.14,0.38
7.011,0.04,-0.07,0.41
7.015,0,-0.04,0.44
7.02,-0.02,-0.06,0.45
7.025,-0.01,-0.04,0.46
7.032,-0.01,0.03,0.47
7.035,-0.01,0.1,0.49
7.041,0.01,0.12,0.53
7.048,0.02,0.1,0.55
7.054,0.03,0.12,0.57
7.055,0.04,0.17,0.58
7.071,0.06,0.21,0.6
7.072,0.06,0.23,0.62
7.073,0.06,0.23,0.63
7.081,0.02,0.23,0.63
7.081,0.02,0.24,0.66
7.086,-0.01,0.27,0.67
7.091,-0.04,0.29,0.69
7.096,-0.05,0.31,0.7
7.101,-0.06,0.31,0.72
7.107,-0.05,0.33,0.73
7.112,-0.03,0.37,0.76
7.116,-0.01,0.4,0.79
7.121,-0.01,0.43,0.8
7.127,-0.01,0.45,0.8
7.132,-0.02,0.48,0.81
7.136,-0.03,0.51,0.83
7.141,-0.05,0.51,0.83
7.147,-0.05,0.53,0.84
7.152,-0.05,0.54,0.86
7.157,-0.03,0.55,0.87
7.162,-0.02,0.58,0.89
7.166,-0.03,0.59,0.9
7.173,-0.03,0.61,0.91
7.177,-0.02,0.62,0.92
7.182,-0.03,0.64,0.94
7.193,-0.04,0.66,0.94
7.193,-0.05,0.69,0.96
7.197,-0.06,0.71,0.96
7.201,-0.05,0.73,0.96
7.216,-0.04,0.73,0.96
7.216,-0.04,0.75,0.98
7.217,-0.02,0.76,0.98
7.225,0,0.79,1
7.227,0.01,0.81,1
7.233,0.01,0.82,1.01
7.237,0,0.85,1.02
7.242,-0.02,0.87,1.03
7.247,-0.03,0.89,1.04
7.253,-0.04,0.92,1.04
7.257,-0.03,0.94,1.04
7.262,-0.01,0.96,1.05
7.268,0.02,0.97,1.04
