time,wx,wy,wz
6.12,-0.01,1.32,1.07
6.124,0.03,1.32,1.07
6.13,0.04,1.31,1.07
6.134,0,1.29,1.06
6.139,-0.05,1.26,1.07
6.153,-0.09,1.25,1.08
6.154,-0.12,1.22,1.09
6.156,-0.12,1.21,1.1
6.162,-0.08,1.2,1.1
6.165,-0.03,1.2,1.1
6.17,-0.03,1.19,1.09
6.179,0.01,1.2,1.09
6.181,0.05,1.2,1.09
6.185,0.06,1.2,1.1
6.2,0.06,1.22,1.1
6.201,0.05,1.23,1.08
6.202,0.03,1.21,1.07
6.205,0.02,1.18,1.08
6.21,0.02,1.15,1.09
6.215,0.04,1.15,1.09
6.22,0.06,1.14,1.08
6.229,0.09,1.13,1.06
6.23,0.11,1.13,1.06
6.235,0.11,1.12,1.06
6.255,0.12,1.09,1.05
6.256,0.11,1.08,1.04
6.257,0.11,1.06,1.04
6.259,0.1,1.05,1.03
6.26,0.09,1.03,1.02
6.265,0.1,1.02,1.01
6.285,0.11,1,1
6.287,0.13,0.98,0.99
6.288,0.15,0.99,0.97
6.289,0.16,0.97,0.97
6.29,0.17,0.94,0.96
6.296,0.16,0.94,0.96
6.301,0.16,0.93,0.94
6.306,0.14,0.91,0.93
6.311,0.13,0.9,0.91
6.315,0.11,0.89,0.9
6.325,0.1,0.87,0.89
6.33,0.12,0.86,0.87
6.331,0.14,0.84,0.86
6.352,0.18,0.82,0.85
6.353,0.2,0.81,0.83
6.354,0.22,0.8,0.8
6.355,0.22,0.78,0.78
6.356,0.21,0.77,0.77
6.361,0.2,0.77,0.76
6.366,0.17,0.77,0.76
6.381,0.17,0.78,0.76
6.382,0.11,0.72,0.74
6.384,0.07,0.62,0.7
6.386,0.05,0.62,0.67
6.391,0.07,0.62,0.66
6.397,0.11,0.57,0.65
6.404,0.16,0.5,0.64
6.406,0.2,0.45,0.61
6.412,0.23,0.44,0.59
6.422,0.2,0.45,0.57
6.423,0.16,0.45,0.53
6.426,0.11,0.43,0.52
6.431,0.07,0.43,0.52
6.454,0.07,0.42,0.52
6.455,0.05,0.42,0.51
6.456,0.06,0.42,0.46
6.457,0.08,0.39,0.44
6.459,0.11,0.33,0.42
6.461,0.14,0.28,0.41
6.483,0.15,0.25,0.39
6.484,0.13,0.23,0.37
6.485,0.1,0.19,0.34
6.486,0.06,0.14,0.31
6.487,0.02,0.12,0.29
6.492,0.01,0.11,0.29
6.503,0.02,0.11,0.29
6.504,0.02,0.12,0.26
6.507,0.03,0.12,0.23
6.512,0.06,0.09,0.21
6.527,0.07,0.06,0.18
6.528,0.07,0.04,0.15
6.529,0.06,0.02,0.13
6.532,0.01,-0.02,0.12
6.538,-0.01,-0.08,0.1
6.542,-0.04,-0.11,0.08
6.551,-0.06,-0.14,0.05
6.552,-0.05,-0.16,0.02
6.557,-0.03,-0.18,0
6.573,-0.01,-0.18,0
6.574,-0.01,-0.21,-0.02
6.575,-0.01,-0.23,-0.05
6.578,-0.02,-0.23,-0.06
6.595,-0.04,-0.23,-0.1
6.596,-0.06,-0.25,-0.13
6.597,-0.08,-0.28,-0.15
6.598,-0.11,-0.32,-0.17
6.603,-0.11,-0.35,-0.19
6.608,-0.1,-0.38,-0.22
6.613,-0.09,-0.41,-0.25
6.618,-0.08,-0.45,-0.27
6.623,-0.07,-0.49,-0.29
6.631,-0.07,-0.49,-0.31
6.633,-0.11,-0.5,-0.31
6.638,-0.11,-0.52,-0.33
6.653,-0.14,-0.53,-0.35
6.654,-0.15,-0.54,-0.37
6.655,-0.17,-0.55,-0.41
6.658,-0.16,-0.56,-0.42
6.663,-0.16,-0.58,-0.45
6.668,-0.14,-0.6,-0.47
6.673,-0.14,-0.64,-0.49
6.682,-0.14,-0.67,-0.5
6.683,-0.15,-0.71,-0.53
6.688,-0.17,-0.72,-0.55
6.703,-0.17,-0.75,-0.58
6.704,-0.18,-0.75,-0.58
6.705,-0.18,-0.78,-0.6
6.712,-0.17,-0.78,-0.62
6.713,-0.17,-0.79,-0.63
6.719,-0.16,-0.8,-0.66
6.73,-0.16,-0.81,-0.68
6.731,-0.17,-0.83,-0.7
6.734,-0.18,-0.85,-0.72
6.755,-0.18,-0.86,-0.74
6.756,-0.18,-0.89,-0.75
6.757,-0.19,-0.91,-0.77
6.757,-0.18,-0.94,-0.79
6.759,-0.17,-0.96,-0.82
6.764,-0.16,-0.96,-0.82
6.769,-0.16,-0.98,-0.83
6.774,-0.17,-0.98,-0.85
6.779,-0.19,-0.98,-0.85
6.784,-0.21,-0.99,-0.87
6.793,-0.23,-1.03,-0.9
6.795,-0.24,-1.06,-0.92
6.799,-0.23,-1.07,-0.94
6.818,-0.19,-1.07,-0.95
6.819,-0.16,-1.08,-0.96
6.82,-0.12,-1.12,-0.97
6.821,-0.11,-1.14,-0.97
6.827,-0.12,-1.17,-0.99
6.829,-0.14,-1.17,-0.99
6.834,-0.14,-1.2,-1.02
6.841,-0.14,-1.26,-1.04
6.844,-0.14,-1.23,-1.06
6.85,-0.13,-1.12,-1.05
6.865,-0.12,-1.09,-1.03
6.866,-0.11,-1.07,-1.06
6.867,-0.11,-1.09,-1.1
6.874,-0.11,-1.11,-1.09
6.875,-0.11,-1.11,-1.08
6.88,-0.11,-1.14,-1.09
6.891,-0.11,-1.2,-1.12
6.893,-0.1,-1.25,-1.12
6.895,-0.08,-1.25,-1.1
6.9,-0.06,-1.28,-1.1
6.915,-0.06,-1.28,-1.13
6.916,-0.05,-1.28,-1.15
6.917,-0.04,-1.27,-1.14
6.924,-0.05,-1.22,-1.12
6.925,-0.05,-1.19,-1.12
6.93,-0.04,-1.19,-1.14
6.938,-0.03,-1.18,-1.16
6.943,-0.01,-1.17,-1.15
6.945,0,-1.17,-1.13
6.963,0.02,-1.19,-1.13
6.964,0.04,-1.23,-1.14
6.965,0.04,-1.23,-1.15
6.966,0.03,-1.26,-1.15
6.972,0.03,-1.27,-1.14
6.975,0.02,-1.29,-1.14
6.98,0.02,-1.29,-1.12
6.987,0.02,-1.26,-1.12
6.991,0.04,-1.22,-1.12
6.995,0.06,-1.22,-1.11
7.014,0.09,-1.21,-1.12
7.015,0.11,-1.19,-1.12
7.016,0.12,-1.18,-1.09
7.017,0.12,-1.17,-1.07
7.021,0.11,-1.17,-1.06
7.026,0.11,-1.16,-1.08
7.032,0.11,-1.16,-1.08
7.037,0.11,-1.17,-1.08
7.041,0.12,-1.19,-1.05
7.046,0.14,-1.19,-1.03
7.054,0.15,-1.18,-1.01
7.056,0.15,-1.16,-1
7.061,0.15,-1.14,-0.99
7.084,0.16,-1.15,-1
7.085,0.16,-1.15,-0.98
7.086,0.16,-1.13,-0.96
7.087,0.17,-1.12,-0.94
7.088,0.16,-1.11,-0.91
7.091,0.17,-1.1,-0.9
7.1,0.18,-1.1,-0.9
7.102,0.18,-1.09,-0.9
7.106,0.19,-1.08,-0.87
7.123,0.2,-1.07,-0.85
7.124,0.2,-1.06,-0.83
7.125,0.2,-1.05,-0.82
7.126,0.2,-1.04,-0.81
7.136,0.2,-1.03,-0.79
7.137,0.21,-1.02,-0.76
7.141,0.2,-1.01,-0.74
7.155,0.21,-1,-0.72
7.156,0.21,-0.99,-0.71
7.157,0.21,-0.97,-0.69
7.165,0.22,-0.97,-0.67
7.167,0.22,-0.95,-0.67
7.172,0.22,-0.94,-0.65
7.186,0.21,-0.94,-0.63
7.187,0.22,-0.94,-0.62
7.188,0.22,-0.92,-0.58
7.202,0.22,-0.91,-0.55
7.203,0.22,-0.9,-0.53
7.204,0.23,-0.9,-0.51
7.207,0.25,-0.88,-0.5
7.212,0.25,-0.87,-0.47
7.217,0.26,-0.85,-0.43
7.222,0.25,-0.84,-0.41
7.234,0.25,-0.84,-0.38
7.235,0.24,-0.83,-0.38
7.237,0.24,-0.82,-0.35
7.251,0.22,-0.81,-0.33
7.252,0.18,-0.78,-0.31
7.253,0.14,-0.77,-0.28
7.26,0.09,-0.76,-0.27
7.262,0.06,-0.65,-0.27
7.267,0.02,-0.55,-0.25
7.272,-0.02,-0.59,-0.21
7.279,-0.05,-0.61,-0.16
7.282,-0.08,-0.54,-0.13
7.287,-0.03,-0.46,-0.11
7.299,0.08,-0.36,-0.1
7.3,0.21,-0.36,-0.1
7.303,0.21,-0.35,-0.07
7.308,0.31,-0.38,-0.07
7.313,0.35,-0.37,-0.04
7.317,0.34,-0.36,0.02
7.326,0.31,-0.32,0.06
7.328,0.26,-0.24,0.08
7.333,0.2,-0.18,0.07
7.352,0.14,-0.2,0.07
7.354,0.08,-0.26,0.1
7.354,0.04,-0.29,0.16
7.355,0.02,-0.21,0.2
7.358,0.03,-0.15,0.2
7.363,0.05,-0.15,0.2
7.368,0.05,-0.18,0.19
7.373,0.08,-0.23,0.21
7.378,0.09,-0.21,0.24
7.383,0.06,-0.13,0.28
7.391,0.01,-0.07,0.32
7.393,-0.03,-0.08,0.34
7.398,-0.05,-0.1,0.35
7.415,-0.04,-0.06,0.35
7.416,-0.02,0.02,0.38
7.417,0,0.08,0.41
7.424,0,0.08,0.44
7.425,0,0.06,0.47
7.429,0,0.06,0.47
7.434,0,0.09,0.47
7.44,0,0.16,0.49
7.443,0,0.22,0.5
7.448,0.01,0.21,0.53
7.46,0.01,0.19,0.55
7.461,0.03,0.21,0.57
7.464,0.02,0.28,0.59
7.474,0.02,0.31,0.61
7.475,0.01,0.31,0.62
7.479,-0.01,0.31,0.63
7.495,-0.02,0.33,0.66
7.496,-0.04,0.37,0.69
7.497,-0.06,0.37,0.71
7.505,-0.07,0.39,0.71
7.506,-0.07,0.4,0.71
7.509,-0.06,0.4,0.73
7.514,-0.05,0.43,0.74
7.52,-0.04,0.48,0.76
7.524,-0.03,0.52,0.79
7.529,-0.04,0.52,0.81
7.543,-0.04,0.54,0.81
7.545,-0.05,0.57,0.82
7.545,-0.05,0.61,0.83
7.552,-0.06,0.63,0.85
7.555,-0.05,0.63,0.86
7.559,-0.04,0.63,0.88
7.569,-0.04,0.63,0.88
7.57,-0.04,0.65,0.9
7.574,-0.04,0.69,0.89
7.579,-0.04,0.7,0.91
7.597,-0.05,0.7,0.92
7.598,-0.06,0.73,0.94
7.599,-0.06,0.76,0.94
7.6,-0.06,0.78,0.95
7.605,-0.05,0.8,0.97
7.61,-0.04,0.81,0.97
7.615,-0.03,0.83,0.98
7.62,-0.03,0.85,0.99
7.625,-0.03,0.88,1.01
7.634,-0.03,0.88,1.01
7.635,-0.03,0.89,1.01
7.64,-0.02,0.9,1.01
7.662,-0.02,0.93,1.02
7.663,-0.02,0.97,1.02
7.664,-0.02,1,1.03
7.665,-0.02,1,1.04
7.666,0,1.01,1.05
7.67,0.02,1.03,1.04
7.675,0.03,1.08,1.05
7.683,0.05,1.09,1.05
7.687,0.06,1.1,1.02
7.69,0.06,1.11,1
7.706,0.06,1.11,1
7.707,0.05,1.13,1
7.708,0.05,1.14,1.03
7.718,0.04,1.16,1.05
7.719,0.04,1.17,1.05
7.721,0.04,1.16,1.03
7.739,0.04,1.16,1.01
7.74,0.05,1.18,1.01
7.742,0.05,1.19,1.01
7.742,0.05,1.19,1.01
7.748,0.05,1.19,1
7.751,0.05,1.2,1
7.756,0.06,1.2,1
7.765,0.07,1.2,1
7.766,0.08,1.2,1
7.771,0.08,1.19,0.97
7.789,0.09,1.19,0.96
7.791,0.11,1.2,0.95
7.791,0.12,1.21,0.95
7.792,0.14,1.2,0.94
7.796,0.14,1.2,0.93
7.801,0.16,1.2,0.92
7.808,0.17,1.21,0.9
7.811,0.17,1.21,0.88
7.816,0.17,1.2,0.88
7.821,0.16,1.19,0.87
7.828,0.17,1.2,0.86
7.831,0.17,1.2,0.86
7.836,0.17,1.21,0.83
7.855,0.19,1.22,0.81
7.857,0.2,1.22,0.8
7.857,0.21,1.21,0.8
7.858,0.21,1.22,0.78
7.861,0.21,1.23,0.76
7.867,0.2,1.23,0.74
7.877,0.2,1.23,0.71
7.878,0.2,1.23,0.68
7.881,0.2,1.23,0.67
7.887,0.21,1.23,0.66
7.902,0.23,1.23,0.64
7.903,0.24,1.23,0.64
7.905,0.24,1.22,0.63
7.908,0.25,1.21,0.61
7.912,0.24,1.21,0.58
7.917,0.24,1.2,0.56
7.925,0.23,1.18,0.54
7.927,0.23,1.16,0.52
7.932,0.23,1.15,0.49
7.95,0.23,1.14,0.48
7.952,0.24,1.12,0.46
7.953,0.25,1.12,0.42
7.954,0.27,1.11,0.4
7.961,0.27,1.11,0.39
7.962,0.27,1.11,0.39
7.969,0.27,1.1,0.37
7.986,0.26,1.09,0.34
7.987,0.24,1.09,0.32
7.988,0.24,1.08,0.29
7.989,0.24,1.08,0.27
7.993,0.24,1.06,0.25
7.997,0.24,1.04,0.23
8.003,0.26,1.04,0.2
8.008,0.25,1.03,0.17
8.013,0.25,1,0.15
8.022,0.23,0.98,0.11
8.023,0.21,0.97,0.09
8.028,0.2,0.97,0.09
8.045,0.19,0.97,0.09
8.046,0.19,0.97,0.07
8.048,0.18,0.95,0.03
8.049,0.2,0.92,0
8.055,0.22,0.9,-0.02
8.058,0.24,0.9,-0.03
8.063,0.24,0.89,-0.05
8.078,0.23,0.87,-0.08
8.079,0.21,0.86,-0.12
8.08,0.19,0.85,-0.14
8.087,0.17,0.83,-0.16
8.088,0.16,0.81,-0.19
8.093,0.18,0.81,-0.21
8.103,0.19,0.81,-0.21
8.104,0.19,0.83,-0.23
8.109,0.2,0.78,-0.26
8.113,0.2,0.71,-0.28
8.126,0.19,0.7,-0.32
8.127,0.15,0.69,-0.33
8.128,0.1,0.64,-0.34
8.136,0.07,0.59,-0.36
8.138,0.08,0.55,-0.39
8.144,0.1,0.53,-0.41
8.152,0.13,0.53,-0.42
8.153,0.17,0.52,-0.45
8.159,0.18,0.5,-0.47
8.179,0.15,0.5,-0.47
8.18,0.15,0.5,-0.48
8.181,0.11,0.5,-0.51
8.182,0.07,0.49,-0.52
8.184,0.04,0.48,-0.54
8.189,0.01,0.43,-0.54
8.195,0.01,0.41,-0.57
8.199,0.05,0.38,-0.6
8.204,0.08,0.34,-0.61
8.211,0.09,0.29,-0.62
8.217,0.1,0.25,-0.64
8.219,0.08,0.23,-0.66
8.224,0.04,0.23,-0.68
8.239,0,0.23,-0.68
8.24,0,0.23,-0.7
8.241,-0.02,0.21,-0.71
8.249,-0.03,0.19,-0.73
8.25,-0.01,0.18,-0.74
8.254,0,0.17,-0.76
8.275,0.02,0.15,-0.77
8.276,0.03,0.11,-0.78
8.277,0.01,0.06,-0.79
8.278,-0.01,0.01,-0.81
8.28,-0.04,-0.02,-0.81
8.284,-0.05,-0.04,-0.83
8.289,-0.06,-0.07,-0.84
8.294,-0.04,-0.07,-0.85
8.3,-0.02,-0.09,-0.85
8.305,-0.02,-0.1,-0.86
8.316,-0.01,-0.09,-0.87
8.317,0,-0.11,-0.88
8.322,-0.01,-0.13,-0.9
8.335,-0.05,-0.16,-0.9
8.336,-0.05,-0.18,-0.91
8.337,-0.07,-0.21,-0.92
8.34,-0.07,-0.24,-0.93
8.345,-0.06,-0.28,-0.94
8.35,-0.05,-0.32,-0.95
8.355,-0.02,-0.34,-0.95
8.363,-0.01,-0.35,-0.96
8.365,-0.02,-0.35,-0.96
8.37,-0.02,-0.37,-0.96
8.384,-0.03,-0.38,-0.97
8.385,-0.05,-0.4,-0.98
8.386,-0.06,-0.41,-0.98
8.395,-0.06,-0.42,-0.98
8.396,-0.05,-0.44,-0.99
8.4,-0.04,-0.47,-0.98
8.411,-0.01,-0.51,-0.99
8.412,0,-0.54,-0.99
8.415,0,-0.56,-1
8.421,0,-0.59,-1
8.434,-0.01,-0.62,-1
8.435,-0.02,-0.62,-1
8.436,-0.02,-0.64,-1
8.444,-0.03,-0.64,-1
8.445,-0.03,-0.64,-0.99
8.451,-0.03,-0.65,-0.99
8.468,-0.01,-0.69,-0.99
8.469,-0.01,-0.72,-0.99
8.47,0,-0.72,-0.99
8.471,0.01,-0.73,-0.99
8.476,0.01,-0.75,-0.99
8.481,0.03,-0.79,-0.99
8.491,0.06,-0.81,-0.97
8.492,0.07,-0.82,-0.97
8.496,0.09,-0.82,-0.97
8.501,0.09,-0.83,-0.97
8.507,0.09,-0.85,-0.96
8.511,0.11,-0.88,-0.96
8.516,0.12,-0.9,-0.96
8.531,0.13,-0.91,-0.95
8.532,0.14,-0.94,-0.94
8.535,0.12,-0.98,-0.92
8.541,0.06,-0.98,-0.9
8.542,-0.03,-0.95,-0.89
8.546,-0.11,-0.96,-0.88
8.557,-0.15,-1.01,-0.88
8.558,-0.11,-1.08,-0.89
8.561,0.05,-1.08,-0.89
8.569,0.21,-1.04,-0.89
8.572,0.21,-0.98,-0.86
8.577,0.32,-0.96,-0.83
8.581,0.34,-0.98,-0.79
8.588,0.3,-1.03,-0.79
8.594,0.19,-1.03,-0.8
8.596,0.09,-1.01,-0.79
8.616,0.03,-1.02,-0.77
8.617,0.05,-1.11,-0.73
8.618,0.12,-1.2,-0.72
8.619,0.23,-1.18,-0.72
8.622,0.3,-1.14,-0.7
8.627,0.32,-1.13,-0.69
8.64,0.27,-1.13,-0.69
8.641,0.27,-1.16,-0.68
8.642,0.2,-1.16,-0.65
8.673,0.14,-1.12,-0.62
8.674,0.12,-1.1,-0.61
8.674,0.15,-1.09,-0.58
8.675,0.22,-1.12,-0.56
8.676,0.31,-1.15,-0.55
8.677,0.37,-1.16,-0.53
8.677,0.38,-1.14,-0.51
8.684,0.34,-1.15,-0.48
8.687,0.26,-1.2,-0.47
8.695,0.19,-1.22,-0.45
8.701,0.16,-1.22,-0.43
8.703,0.16,-1.19,-0.43
8.708,0.18,-1.17,-0.41
8.717,0.23,-1.18,-0.38
8.719,0.3,-1.2,-0.36
8.723,0.36,-1.19,-0.33
8.734,0.38,-1.16,-0.31
8.734,0.36,-1.15,-0.3
8.738,0.32,-1.15,-0.27
8.743,0.27,-1.16,-0.23
8.749,0.24,-1.16,-0.21
8.754,0.24,-1.15,-0.2
8.758,0.27,-1.15,-0.18
8.765,0.33,-1.15,-0.15
8.768,0.36,-1.17,-0.15
8.775,0.36,-1.18,-0.11
8.781,0.35,-1.17,-0.08
8.783,0.33,-1.14,-0.05
8.788,0.29,-1.13,-0.04
8.798,0.26,-1.14,-0.04
8.8,0.24,-1.14,-0.01
8.803,0.26,-1.12,0.02
8.817,0.28,-1.11,0.05
8.818,0.32,-1.11,0.08
8.819,0.33,-1.11,0.1
8.824,0.32,-1.1,0.12
8.829,0.3,-1.1,0.14
8.835,0.27,-1.09,0.14
8.839,0.27,-1.07,0.17
8.846,0.25,-1.05,0.19
8.849,0.23,-1.06,0.21
8.855,0.25,-1.06,0.23
8.867,0.26,-1.04,0.26
8.867,0.27,-1.01,0.28
8.869,0.28,-1.01,0.3
8.876,0.28,-1.01,0.31
8.879,0.27,-1.01,0.34
8.884,0.25,-0.99,0.36
8.889,0.23,-0.97,0.38
8.896,0.23,-0.96,0.4
8.899,0.22,-0.96,0.4
8.904,0.22,-0.96,0.42
8.917,0.23,-0.96,0.45
8.918,0.24,-0.94,0.47
8.919,0.25,-0.92,0.48
8.927,0.24,-0.91,0.5
8.929,0.23,-0.9,0.52
8.935,0.21,-0.89,0.54
8.946,0.2,-0.88,0.56
8.947,0.19,-0.86,0.57
8.949,0.19,-0.85,0.59
8.971,0.2,-0.84,0.61
8.972,0.21,-0.83,0.62
8.973,0.23,-0.83,0.62
8.974,0.23,-0.81,0.64
8.976,0.24,-0.79,0.66
8.98,0.24,-0.78,0.68
8.985,0.23,-0.77,0.69
8.99,0.23,-0.77,0.71
8.996,0.21,-0.75,0.72
9,0.2,-0.72,0.72
9.008,0.17,-0.69,0.71
9.01,0.14,-0.67,0.71
9.015,0.11,-0.66,0.73
9.03,0.08,-0.64,0.76
9.031,0.07,-0.6,0.8
9.031,0.06,-0.6,0.82
9.039,0.07,-0.57,0.82
9.04,0.07,-0.5,0.82
9.045,0.07,-0.4,0.81
9.05,0.06,-0.41,0.79
9.057,0.06,-0.43,0.82
9.06,0.07,-0.4,0.85
9.065,0.1,-0.34,0.88
9.07,0.14,-0.28,0.88
9.087,0.17,-0.28,0.86
9.088,0.21,-0.26,0.85
9.089,0.23,-0.24,0.87
9.09,0.21,-0.21,0.91
9.096,0.16,-0.21,0.92
9.102,0.09,-0.2,0.92
9.106,0.09,-0.21,0.92
9.111,0.01,-0.19,0.9
9.121,-0.04,-0.16,0.88
9.122,-0.04,-0.13,0.88
9.125,-0.01,-0.15,0.9
9.131,0.06,-0.15,0.93
9.144,0.12,-0.11,0.94
9.145,0.15,-0.07,0.92
9.146,0.15,-0.05,0.9
9.156,0.12,-0.02,0.9
9.157,0.09,-0.01,0.91
9.161,0.04,0.01,0.93
9.178,-0.01,0.01,0.93
9.179,-0.01,0.07,0.95
9.18,-0.02,0.1,0.93
9.181,-0.02,0.11,0.91
9.187,0.02,0.12,0.89
9.191,0.08,0.15,0.9
9.197,0.12,0.18,0.91
9.204,0.14,0.21,0.92
9.206,0.13,0.22,0.91
9.211,0.11,0.23,0.89
9.227,0.09,0.27,0.87
9.228,0.06,0.29,0.87
9.228,0.03,0.31,0.87
9.236,0.01,0.31,0.87
9.237,0.01,0.32,0.88
9.241,0.03,0.34,0.88
9.251,0.06,0.36,0.86
9.252,0.1,0.41,0.84
9.257,0.13,0.43,0.83
9.262,0.14,0.44,0.82
9.272,0.13,0.46,0.83
9.273,0.12,0.49,0.83
9.278,0.1,0.52,0.82
9.282,0.09,0.53,0.79
9.287,0.09,0.56,0.77
9.292,0.1,0.57,0.76
9.3,0.11,0.57,0.76
9.302,0.12,0.6,0.76
9.307,0.12,0.63,0.76
9.322,0.13,0.64,0.75
9.323,0.15,0.65,0.72
9.324,0.16,0.68,0.7
9.331,0.16,0.7,0.68
9.332,0.15,0.73,0.67
9.338,0.14,0.74,0.67
9.342,0.13,0.76,0.65
9.349,0.13,0.78,0.64
9.352,0.14,0.81,0.62
9.358,0.16,0.83,0.59
9.371,0.17,0.83,0.58
9.372,0.19,0.83,0.58
9.373,0.19,0.84,0.56
9.38,0.19,0.86,0.54
9.382,0.19,0.88,0.52
9.387,0.19,0.9,0.51
9.397,0.17,0.92,0.48
9.398,0.17,0.93,0.47
9.403,0.17,0.94,0.46
9.42,0.18,0.97,0.44
9.421,0.18,0.98,0.41
9.422,0.19,0.99,0.4
9.423,0.21,1,0.36
9.429,0.21,1.01,0.35
9.433,0.21,1.01,0.35
9.438,0.21,1.02,0.33
9.446,0.21,1.04,0.31
9.448,0.2,1.05,0.29
9.453,0.2,1.05,0.27
9.469,0.2,1.06,0.25
9.47,0.21,1.07,0.23
9.471,0.22,1.08,0.2
9.478,0.22,1.08,0.18
9.479,0.22,1.09,0.16
9.484,0.22,1.09,0.13
9.494,0.22,1.1,0.1
9.495,0.22,1.12,0.08
9.499,0.22,1.12,0.08
9.503,0.22,1.12,0.06
9.518,0.22,1.13,0.04
9.519,0.21,1.14,0.02
9.52,0.22,1.14,-0.01
9.527,0.23,1.16,-0.03
9.528,0.23,1.16,-0.05
9.533,0.23,1.17,-0.08
9.544,0.22,1.18,-0.11
9.545,0.22,1.18,-0.14
9.548,0.22,1.19,-0.16
9.567,0.22,1.19,-0.19
9.568,0.21,1.2,-0.21
9.569,0.21,1.2,-0.21
9.57,0.21,1.2,-0.23
9.576,0.21,1.2,-0.25
9.58,0.21,1.21,-0.28
9.584,0.21,1.22,-0.3
9.59,0.21,1.21,-0.32
9.594,0.21,1.2,-0.34
9.6,0.21,1.18,-0.37
9.611,0.2,1.17,-0.39
9.612,0.19,1.17,-0.41
9.614,0.19,1.15,-0.43
9.621,0.19,1.12,-0.44
9.624,0.19,1.1,-0.45
9.629,0.21,1.1,-0.49
9.64,0.21,1.09,-0.49
9.641,0.21,1.1,-0.52
9.644,0.21,1.1,-0.54
9.662,0.2,1.1,-0.56
9.662,0.18,1.12,-0.56
9.664,0.16,1.13,-0.58
9.664,0.15,1.14,-0.6
9.671,0.14,1.13,-0.62
9.674,0.13,1.12,-0.65
9.68,0.15,1.1,-0.67
9.689,0.16,1.07,-0.68
9.69,0.16,1.06,-0.7
9.695,0.15,1.05,-0.71
9.711,0.13,1.05,-0.71
9.712,0.13,1.04,-0.73
9.713,0.13,1.03,-0.75
9.715,0.11,1.01,-0.76
9.72,0.1,1,-0.77
9.725,0.09,1.01,-0.78
9.73,0.09,1.01,-0.8
9.737,0.1,1,-0.82
9.741,0.1,0.99,-0.83
9.745,0.1,0.97,-0.84
9.782,0.1,0.96,-0.85
9.783,0.08,0.94,-0.86
9.785,0.06,0.93,-0.88
9.786,0.05,0.93,-0.88
9.787,0.05,0.91,-0.89
9.787,0.03,0.89,-0.89
9.788,0.04,0.87,-0.91
9.789,0.05,0.87,-0.92
9.79,0.05,0.85,-0.93
9.798,0.04,0.83,-0.93
9.801,0.04,0.81,-0.94
9.805,0.03,0.8,-0.95
9.81,0.01,0.79,-0.95
9.816,0,0.78,-0.95
9.821,-0.01,0.76,-0.96
9.825,-0.02,0.74,-0.97
9.844,-0.02,0.74,-0.97
9.845,-0.02,0.73,-0.97
9.846,-0.02,0.73,-0.97
9.847,-0.01,0.7,-0.97
9.851,-0.02,0.67,-0.98
9.856,-0.02,0.65,-0.99
9.867,-0.02,0.65,-0.99
9.868,-0.02,0.64,-0.99
9.871,-0.02,0.62,-0.99
9.876,-0.02,0.6,-0.99
9.882,-0.02,0.58,-0.99
9.886,-0.03,0.57,-0.98
9.891,-0.02,0.55,-0.99
9.907,-0.02,0.55,-0.99
9.908,-0.01,0.54,-0.99
9.909,-0.01,0.53,-0.99
9.911,-0.01,0.49,-0.98
9.916,0.01,0.48,-0.99
9.922,0.02,0.47,-0.99
9.927,-0.02,0.47,-0.97
9.931,-0.06,0.44,-0.97
9.936,-0.1,0.38,-0.96
9.946,-0.11,0.34,-0.96
9.947,-0.1,0.32,-0.96
9.952,-0.08,0.29,-0.94
9.957,-0.04,0.25,-0.94
9.972,-0.01,0.2,-0.94
9.973,0.01,0.2,-0.94
9.974,0.01,0.19,-0.93
9.995,0,0.2,-0.93
9.996,-0.03,0.21,-0.91
9.997,-0.04,0.18,-0.91
9.997,-0.06,0.12,-0.9
9.998,-0.05,0.1,-0.89
10.003,-0.03,0.11,-0.88
10.012,-0.03,0.13,-0.87
10.013,-0.02,0.1,-0.86
10.017,-0.02,0.05,-0.84
10.036,-0.03,0,-0.83
10.037,-0.03,0,-0.82
10.04,-0.04,0,-0.82
10.043,-0.04,0,-0.81
10.044,-0.05,-0.02,-0.8
10.051,-0.04,-0.05,-0.79
10.052,-0.02,-0.11,-0.78
10.077,0.01,-0.14,-0.76
10.078,0.04,-0.15,-0.75
10.078,0.06,-0.18,-0.73
10.079,0.06,-0.22,-0.72
10.08,0.05,-0.24,-0.71
10.083,0.02,-0.24,-0.69
10.088,0.01,-0.24,-0.68
10.093,0.02,-0.27,-0.66
10.098,0.06,-0.27,-0.64
10.108,0.07,-0.3,-0.64
10.109,0.07,-0.32,-0.62
10.112,0.09,-0.32,-0.61
10.118,0.11,-0.32,-0.58
10.129,0.11,-0.36,-0.57
10.13,0.09,-0.4,-0.56
10.133,0.09,-0.42,-0.53
10.139,0.08,-0.42,-0.51
10.144,0.09,-0.44,-0.5
10.148,0.08,-0.47,-0.48
10.157,0.1,-0.5,-0.46
10.158,0.13,-0.52,-0.44
10.163,0.16,-0.52,-0.42
10.195,0.17,-0.53,-0.42
10.196,0.17,-0.55,-0.4
10.197,0.17,-0.57,-0.38
10.198,0.16,-0.6,-0.37
10.199,0.16,-0.62,-0.34
10.2,0.16,-0.62,-0.32
10.201,0.16,-0.64,-0.3
10.208,0.17,-0.67,-0.28
10.209,0.19,-0.69,-0.25
10.214,0.21,-0.7,-0.22
10.222,0.22,-0.74,-0.2
